,year,ranking,gross_Mil,name,avg_tick_price,avg_tick,total_tick,avg_gross,cities,shows,agency,genre
788,2017,186,5.9,“Hits Deep Tour” / TobyMac,28.65,"6,631",,"189,989",,,,Unknown
789,2017,187,5.9,Reba / Brooks & Dunn,130.4,"2,262",,"295,000",,,,Unknown
790,2017,188,5.8,The 1975,39.96,"4,682",,"187,097",,,,Indie Rock
791,2017,189,5.8,Carlos Vives,68.37,"4,990",,"341,177",,,,Latin
792,2017,190,5.8,King Crimson,74.66,"2,100",,"156,757",,,,Rock
793,2017,191,5.7,Van Morrison,151.24,"5,384",,"814,286",,,,Rock
794,2017,192,5.6,Sigur Rós,57.1,"3,923",,"224,000",,,,Unknown
795,2017,193,5.6,The Moody Blues,62.06,"3,760",,"233,333",,,,Unknown
796,2017,194,5.6,Bill Maher,70.6,"2,479",,"175,000",,,,Unknown
797,2017,195,5.5,Emmanuel / Manuel Mijares,51.59,"7,646",,"394,433",,,,Unknown
798,2017,196,5.3,Deftones / Rise Against,33.46,"6,887",,"230,435",,,,Unknown
799,2017,197,5.2,Alejandro Fernández,73.58,"14,182",,"1,043,513",,,,Latin
800,2017,198,5.2,Blondie / Garbage,54.28,"3,548",,"192,593",,,,Unknown
801,2017,199,5.0,Norah Jones,63.15,"2,730",,"172,414",,,,Pop
802,2017,200,4.9,Mumford & Sons,43.98,"13,956",,"613, 822",,,,Alternative
803,2016,1,169.4,Beyoncé,123.63,"45,684","1,370,517","5,648,106",30.0,32.0,Creative Artists Agency,Pop
804,2016,2,130.8,Guns N’ Roses,115.55,"47,164","1,131,931","5,449,581",24.0,31.0,United Talent Agency,Unknown
805,2016,3,122.4,Bruce Springsteen & The E Street Band,125.29,"23,263","977,058","2,914,561",42.0,48.0,BPB Consulting / Creative Artists Agency,Unknown
806,2016,4,97.0,Garth Brooks,69.29,"56,000","1,400,000","3,880,000",25.0,102.0,WME,Unknown
807,2016,5,95.1,Adele,111.58,"35,513","852,303","3,962,500",24.0,58.0,WME,Pop
808,2016,6,89.6,Justin Bieber,99.62,"16,353","899,417","1,629,091",55.0,65.0,Creative Artists Agency,Pop
809,2016,7,85.9,Coldplay,96.32,"42,481","892,109","4,091,655",21.0,26.0,Paradigm Talent Agency,Rock
810,2016,8,84.3,Drake,112.08,"19,793","752,141","2,218,421",38.0,56.0,WME,Hip-Hop/Rap
811,2016,9,84.1,Luke Bryan,59.0,"21,597","1,425,423","1,274,242",66.0,81.0,WME,Contemporary Country
812,2016,10,69.5,Kenny Chesney,76.32,"32,512","910,330","2,481,195",28.0,30.0,Dale Morris & Associates,Country
813,2016,11,68.0,Billy Joel,110.97,"40,852","612,778","4,533,333",15.0,26.0,Artist Group International,Rock
814,2016,12,67.2,Paul McCartney,142.75,"24,795","471,104","3,539,357",19.0,24.0,Marshall Arts / MPL Communications,Rock & Roll
815,2016,13,66.6,Cirque du Soleil - “Toruk - The First Flight”,69.56,"21,760","957,446","1,513,636",44.0,293.0,Cirque du Soleil,Unknown
816,2016,14,61.5,Celine Dion,142.26,"25,430","432,307","3,617,647",17.0,67.0,ICM Partners,Unknown
817,2016,15,58.2,Carrie Underwood,68.7,"10,592","847,378","727,670",80.0,80.0,Creative Artists Agency,Country
818,2016,16,55.3,Trans-Siberian Orchestra,58.98,"15,376","937,921","906,934",61.0,104.0,WME,Rock
819,2016,17,52.8,Cirque du Soleil - “Kurios”,86.3,"15,302","612,080","1,320,518",40.0,348.0,Cirque du Soleil,Unknown
820,2016,18,52.8,Kanye West,86.65,"19,042","609,347","1,650,000",32.0,41.0,Creative Artists Agency,Hip-Hop/Rap
821,2016,19,46.2,Dixie Chicks,66.76,"12,804","691,391","854,763",54.0,55.0,Creative Artists Agency,Country
822,2016,20,46.1,Barbra Streisand,260.2,"13,618","177,034","3,543,438",13.0,14.0,Creative Artists Agency,Pop
823,2016,21,41.0,Black Sabbath,71.38,"14,728","574,390","1,051,282",39.0,40.0,Creative Artists Agency,Metal
824,2016,22,40.3,Rihanna,88.58,"12,638","454,955","1,119,444",36.0,41.0,WME,Pop
825,2016,23,37.4,Jason Aldean,49.54,"13,471","754,398","667,379",56.0,59.0,WME,Country
826,2016,24,37.0,Phish,54.31,"30,991","681,793","1,683,019",22.0,42.0,Paradigm Talent Agency,Unknown
827,2016,25,36.5,Florida Georgia Line,44.72,"13,595","815,719","608,026",60.0,60.0,WME,Contemporary Country
828,2016,26,35.0,Elton John,121.22,"11,549","288,731","1,400,000",25.0,51.0,The Howard Rose Agency,Pop/Rock
829,2016,27,35.0,Journey / Doobie Brothers,61.05,"11,699","573,256","714,221",49.0,49.0,Creative Artists Agency,Unknown
830,2016,28,34.9,Dave Matthews Band,49.14,"16,910","710,215","830,952",42.0,48.0,Paradigm Talent Agency,Unknown
831,2016,29,34.7,Jennifer Lopez,206.69,"4,195","167,810","867,136",40.0,40.0,Creative Artists Agency,Pop
832,2016,30,34.1,Zac Brown Band,52.75,"17,471","646,445","921,622",37.0,40.0,Creative Artists Agency,Country
833,2016,31,33.1,Maroon 5,82.61,"17,421","400,677","1,439,130",23.0,25.0,WME,Pop/Rock
834,2016,32,31.6,Keith Urban,51.03,"11,063","619,554","564,569",56.0,58.0,Creative Artists Agency,Country
835,2016,33,31.5,Def Leppard,52.34,"10,562","602,035","552,790",57.0,57.0,Artist Group International,British Invasion
836,2016,34,31.0,Dolly Parton,80.07,"6,347","387,161","508,197",61.0,62.0,APA,Country
837,2016,35,29.7,James Taylor,81.01,"7,189","366,621","582,353",51.0,54.0,Creative Artists Agency,Rock
838,2016,36,29.5,Cirque du Soleil - “Lúzia”,71.48,"1,833","412,380","131,015",1.0,225.0,Cirque du Soleil,Unknown
839,2016,37,29.4,Dead & Company,69.85,"22,126","420,396","1,545,481",19.0,23.0,CAA / Paradigm Talent Agency,Unknown
840,2016,38,29.0,AC/DC,114.84,"12,626","252,525","1,450,000",20.0,20.0,Creative Artists Agency,Rock
841,2016,39,28.9,Blink-182,39.42,"13,082","732,577","515,683",56.0,58.0,Creative Artists Agency,Unknown
842,2016,40,28.8,Britney Spears,144.97,"3,608","198,415","522,991",1.0,55.0,Creative Artists Agency,Pop
843,2016,41,28.5,Marc Anthony,126.63,"11,253","225,065","1,425,000",20.0,26.0,Cardenas Marketing Network / Marc Anthony Prod.,World/International
844,2016,42,28.4,The Who,93.5,"10,125","303,743","946,667",30.0,30.0,International Talent Booking,Alternative
845,2016,43,28.1,Jimmy Buffett,67.4,"13,449","416,913","906,452",31.0,31.0,The Howard Rose Agency,Classic Rock
846,2016,44,28.0,Sting / Peter Gabriel,119.77,"12,988","233,781","1,555,556",18.0,19.0,Creative Artists Agency / WME,Unknown
847,2016,45,27.9,Pearl Jam,66.71,"27,877","418,152","1,859,782",15.0,20.0,WME,Rock
848,2016,46,25.9,Jeff Dunham,49.38,"5,764","524,503","284,615",91.0,92.0,United Talent Agency,Unknown
849,2016,47,25.3,Stevie Nicks,98.08,"9,218","258,106","904,083",28.0,28.0,Creative Artists Agency,Rock
850,2016,48,25.1,Selena Gomez,65.51,"8,514","383,147","557,778",45.0,45.0,WME,Pop
851,2016,49,25.0,Andrea Bocelli,177.91,"9,368","140,520","1,666,667",15.0,16.0,Klassics Music Management Limited,World/International
852,2016,50,23.1,Cirque du Soleil - “Ovo”,61.37,"12,969","376,088","795,881",29.0,191.0,Cirque du Soleil,Unknown
853,2016,51,21.4,Brad Paisley,38.32,"9,797","558,455","375,439",57.0,57.0,WME,Country
854,2016,52,21.3,Jerry Seinfeld,94.5,"3,522","225,396","332,813",64.0,86.0,ICM Partners,Unknown
855,2016,53,21.2,Amy Schumer,59.93,"6,551","353,746","392,593",54.0,55.0,APA,Unknown
856,2016,54,21.0,“I Love The 90’s” / Salt-N-Pepa / Vanilla Ice,47.13,"4,547","445,576","214,286",98.0,98.0,UAA / Universal Attractions Agency,Unknown
857,2016,55,20.1,The Rolling Stones,153.84,"65,850","131,700","10,130,173",2.0,3.0,AEG Live,Rock
858,2016,56,19.8,The Cure,54.32,"14,583","364,583","792,185",25.0,33.0,Creative Artists Agency,College Rock
859,2016,57,19.8,Madonna,127.58,"17,220","154,982","2,196,966",9.0,12.0,Live Nation Global Touring,Pop
860,2016,58,19.5,Mumford & Sons,48.73,"15,365","399,480","748,674",26.0,29.0,The Billions Corporation,Alternative
861,2016,59,19.1,Twenty One Pilots,35.28,"10,433","542,493","368,081",52.0,58.0,Creative Artists Agency,Alternative
862,2016,60,19.1,“Riverdance”,58.95,"7,729","324,612","455,650",42.0,199.0,WME,Unknown
863,2016,61,19.1,Pitbull,67.41,"7,871","283,340","530,556",36.0,41.0,Creative Artists Agency,Pop/Rock
864,2016,62,18.5,The Tragically Hip,81.23,"22,783","227,834","1,850,692",10.0,15.0,The Feldman Agency / United Talent Agency,Unknown
865,2016,63,18.3,5 Seconds Of Summer,52.33,"7,934","349,087","415,183",44.0,46.0,Creative Artists Agency,Pop/Rock
866,2016,64,18.1,Sia,78.98,"10,398","228,766","821,290",22.0,23.0,Paradigm Talent Agency,Pop
867,2016,65,18.0,Blake Shelton,60.71,"13,462","296,158","817,202",22.0,26.0,WME,Country
868,2016,66,17.8,George Strait,166.9,"35,624","106,873","5,945,791",3.0,6.0,The Erv Woolsey Agency,Country
869,2016,67,17.7,Paul Simon,92.78,"6,578","190,773","610,345",29.0,36.0,Creative Artists Agency,Unknown
870,2016,68,17.5,“Bad Boy Family Reunion Tour” / “Puff Daddy”,83.91,"10,974","208,508","920,869",19.0,19.0,Creative Artists Agency,Unknown
871,2016,69,17.4,“Honda Civic Tour” / Demi Lovato / Nick Jonas,57.79,"7,002","301,090","404,651",43.0,43.0,Creative Artists Agency,Unknown
872,2016,70,16.8,Bob Dylan,81.0,"3,907","207,065","316,462",53.0,57.0,Creative Artists Agency,Rock
873,2016,71,16.6,Weezer / Panic! At The Disco,33.03,"12,539","501,558","414,153",40.0,40.0,WME / Creative Artists Agency,Unknown
874,2016,72,16.5,“The Illusionists”,59.63,"8,668","277,376","516,860",32.0,164.0,WME / The Road Company,Unknown
875,2016,73,16.4,Dierks Bentley,33.59,"9,573","488,240","321,569",51.0,51.0,WME,Country
876,2016,74,16.2,Duran Duran,67.56,"5,995","239,786","405,000",40.0,44.0,WME,New Wave
877,2016,75,16.1,Katt Williams,76.5,"6,190","210,457","473,529",34.0,37.0,ICM Partners,Unknown
878,2016,76,15.9,Mariah Carey,107.18,"16,483","148,348","1,766,667",9.0,41.0,United Talent Agency,Pop
879,2016,77,15.8,David Gilmour,112.94,"20,018","140,128","2,260,817",7.0,11.0,APA,Rock
880,2016,78,15.7,Steely Dan,68.68,"6,350","228,596","436,111",36.0,44.0,Creative Artists Agency,Unknown
881,2016,79,15.4,KISS,66.02,"5,832","233,262","385,000",40.0,40.0,Creative Artists Agency,Unknown
882,2016,80,15.3,Iron Maiden,68.46,"14,928","223,919","1,021,998",15.0,17.0,Creative Artists Agency,Metal
883,2016,81,15.3,Pentatonix,54.83,"6,489","279,048","355,848",43.0,43.0,Creative Artists Agency,Pop
884,2016,82,14.7,"Earth, Wind & Fire / Chicago",64.87,"6,844","225,866","444,021",33.0,34.0,Creative Artists Agency,Unknown
885,2016,83,14.5,Tool,73.46,"10,966","197,386","805,556",18.0,20.0,WME,Rock
886,2016,84,14.2,Gloria Trevi,44.0,"5,662","322,727","249,123",57.0,59.0,The Sixth House / AC Shows,World/International
887,2016,85,14.0,Five Finger Death Punch / Shinedown,55.64,"6,627","251,811","368,696",38.0,38.0,WME,Unknown
888,2016,86,14.0,“Vans Warped Tour”,34.61,"9,866","404,507","341,463",41.0,41.0,Creative Artists Agency,Unknown
889,2016,87,14.0,Brantley Gilbert,34.79,"6,938","402,414","241,379",58.0,60.0,Creative Artists Agency,Contemporary Country
890,2016,88,13.6,Maná,98.1,"6,302","138,634","618,182",22.0,28.0,Angelo Medina Group,Rock
891,2016,89,13.3,Chris Stapleton,44.13,"6,432","302,299","283,839",47.0,52.0,WME,Country
892,2016,90,13.1,Maxwell / Mary J. Blige,87.27,"6,255","150,108","545,833",24.0,24.0,Paradigm Talent Agency / ICM Partners,Unknown
893,2016,91,12.7,The Avett Brothers,49.71,"4,645","255,481","230,909",55.0,63.0,New Frontier Touring,Rock
894,2016,92,12.6,Widespread Panic,50.69,"4,873","248,543","247,034",51.0,74.0,Progressive Global Agency,Rock
895,2016,93,12.2,Bonnie Raitt,66.77,"2,947","182,716","196,774",62.0,64.0,Creative Artists Agency,Americana
896,2016,94,12.1,Julion Alvarez,78.01,"5,745","155,108","448,148",27.0,29.0,Live Nation,Unknown
897,2016,95,12.0,Metallica,103.99,"14,424","115,395","1,500,000",8.0,8.0,Artist Group International,Metal
898,2016,96,12.0,The Beach Boys,60.38,"1,699","198,741","102,564",117.0,125.0,ICM Partners,Rock
899,2016,97,11.9,ZZ Top,58.84,"2,848","202,210","167,573",71.0,71.0,Creative Artists Agency,Rock
900,2016,98,11.9,Willie Nelson,67.94,"2,502","175,154","170,000",70.0,85.0,Creative Artists Agency,Country
901,2016,99,11.8,Ricky Martin,65.59,"9,995","179,905","655,556",18.0,22.0,Creative Artists Agency,World/International
902,2016,100,11.5,Heart / Joan Jett / Cheap Trick,33.26,"11,119","344,675","369,758",31.0,31.0,Creative Artists Agency,Unknown
903,2016,101,11.4,Daryl Hall & John Oates,48.61,"8,685",,"422,149",,,,Unknown
904,2016,102,11.4,Gabriel Iglesias,52.92,"2,911",,"154,054",,,,Unknown
905,2016,103,11.4,Rod Stewart,149.84,"10,869",,"1,628,571",,,,Rock
906,2016,104,11.3,Martin Lawrence,70.97,"4,964",,"352,329",,,,Unknown
907,2016,105,11.1,Slipknot,35.48,"7,631",,"270,732",,,,Metal
908,2016,106,11.0,Josh Groban,67.82,"5,793",,"392,857",,,,Modern Composition
909,2016,107,10.9,Yanni,64.85,"2,812",,"182,387",,,,Pop
910,2016,108,10.8,Theresa Caputo,63.13,"3,071",,"193,887",,,,Unknown
911,2016,109,10.8,Goo Goo Dolls,40.82,"3,436",,"140,260",,,,Unknown
912,2016,110,10.7,Snoop Dogg / Wiz Khalifa,24.94,"13,344",,"332,816",,,,Unknown
913,2016,111,10.5,The Lumineers,35.1,"8,307",,"291,543",,,,Folk-Rock
914,2016,112,10.2,Ellie Goulding,43.9,"6,114",,"268,421",,,,Pop
915,2016,113,10.1,Fall Out Boy,48.03,"9,544",,"458,452",,,,Alternative
916,2016,114,10.1,Muse,56.62,"14,865",,"841,667",,,,Rock
917,2016,115,10.1,Jackson Browne,66.51,"2,301",,"153,030",,,,Blues/Folk
918,2016,116,10.0,Chris Young,41.12,"3,685",,"151,515",,,,Contemporary Country
919,2016,117,9.9,Barry Manilow,65.75,"3,861",,"253,846",,,,Adult Contemporary
920,2016,118,9.8,The 1975,37.54,"4,446",,"166,868",,,,Indie Rock
921,2016,119,9.6,R. Kelly,79.87,"4,624",,"369,281",,,,R&B/Soul
922,2016,120,9.6,Van Morrison,130.11,"7,372",,"959,145",,,,Rock
923,2016,121,9.6,Boston,54.1,"3,549",,"192,000",,,,Rock
924,2016,122,9.5,Gwen Stefani,50.9,"6,666",,"339,286",,,,Pop
925,2016,123,9.5,Tedeschi Trucks Band,53.14,"3,373",,"179,245",,,,Unknown
926,2016,124,9.4,Jim Gaffigan,46.21,"4,422",,"204,348",,,,Unknown
927,2016,125,9.3,Darius Rucker,30.88,"8,858",,"273,529",,,,Country
928,2016,126,9.2,Lionel Richie,118.93,"9,658",,"1,148,656",,,,Alternative
929,2016,127,9.2,Ron White,53.18,"2,004",,"106,581",,,,Unknown
930,2016,128,9.2,Banda MS,50.32,"9,623",,"484,211",,,,Unknown
931,2016,129,9.1,Counting Crows / Rob Thomas,39.47,"5,912",,"233,333",,,,Unknown
932,2016,130,9.0,Marco Antonio Solis,72.45,"12,422",,"900,000",,,,Unknown
933,2016,131,9.0,Louis C.K.,45.95,"4,353",,"200,000",,,,Unknown
934,2016,132,8.9,Reba / Brooks & Dunn,129.31,"3,273",,"423,177",,,,Unknown
935,2016,133,8.8,G-Eazy / Logic,29.59,"11,379",,"336,745",,,,Unknown
936,2016,134,8.8,Florence + The Machine,47.84,"12,195",,"583,406",,,,Alternative
937,2016,135,8.8,Rascal Flatts,66.88,"2,483",,"166,038",,,,Country
938,2016,136,8.6,“Winter Jam” / For King & Country,14.99,"11,942",,"179,059",,,,Unknown
939,2016,137,8.5,Mannheim Steamroller,57.94,"1,956",,"113,333",,,,Pop
940,2016,138,8.5,Alejandro Fernández,61.02,"13,930",,"850,000",,,,Latin
941,2016,139,8.3,Chayanne,85.32,"10,809",,"922,154",,,,World/International
942,2016,140,8.2,Hillsong United,32.95,"7,350",,"242,158",,,,Inspirational
943,2016,141,8.2,“Peppa Pig Live”,37.86,"2,168",,"82,055",,,,Unknown
944,2016,142,8.2,Disturbed / Breaking Benjamin,33.56,"10,614",,"356,165",,,,Unknown
945,2016,143,8.2,Juan Gabriel,101.65,"6,205",,"630,769",,,,World/International
946,2016,144,8.1,Modest Mouse / Brand New,38.92,"8,672",,"337,500",,,,Unknown
947,2016,145,8.1,Steve Miller Band,59.46,"2,433",,"144,643",,,,Rock
948,2016,146,8.0,Brian Wilson,69.4,"2,175",,"150,943",,,,Rock
949,2016,147,7.9,Il Divo,71.39,"2,524",,"180,202",,,,Easy Listening/Vocal
950,2016,148,7.9,Joe Walsh / Bad Company,45.77,"6,904",,"316,000",,,,Unknown
951,2016,149,7.8,Don Henley,80.36,"4,412",,"354,545",,,,Rock
952,2016,150,7.7,Pepe Aguilar,69.12,"3,276",,"226,471",,,,Regional Mexicano
953,2016,151,7.5,Rob Zombie / Korn,27.22,"10,597",,"288,462",,,,Unknown
954,2016,152,7.5,Donny & Marie Osmond,87.63,594,,"52,083",,,,Unknown
955,2016,153,7.4,ThePianoGuys,57.16,"2,814",,"160,870",,,,Unknown
956,2016,154,7.3,Ringo Starr & His All Starr Band,88.89,"2,566",,"228,125",,,,Unknown
957,2016,155,7.3,Ray LaMontagne,47.35,"3,426",,"162,222",,,,Folk-Rock
958,2016,156,7.3,Bryan Adams,46.95,"3,455",,"162,222",,,,Unknown
959,2016,157,7.2,Sin Bandera,41.85,"9,558",,"400,000",,,,Unknown
960,2016,158,7.2,“Dancing With The Stars”,57.84,"2,895",,"167,442",,,,Unknown
961,2016,159,7.1,“Weird Al” Yankovic,47.03,"1,887",,"88,750",,,,Unknown
962,2016,160,7.0,The Tenderloins,53.34,"3,547",,"189,189",,,,Unknown
963,2016,161,6.9,Alejandro Sanz,48.71,"9,444",,"460,000",,,,World/International
964,2016,162,6.8,Kevin Hart,82.29,"6,886",,"566,667",,,,Comedy
965,2016,163,6.7,Prince,180.17,"7,437",,"1,340,000",,,,R&B/Soul
966,2016,164,6.7,Flight Of The Conchords,45.99,"4,553",,"209,375",,,,Unknown
967,2016,165,6.6,Tony Bennett,79.62,"2,072",,"165,000",,,,Standards
968,2016,166,6.6,Frankie Valli And The Four Seasons,71.52,"1,741",,"124,528",,,,Unknown
969,2016,167,6.6,Toby Keith,51.7,"4,255",,"220,000",,,,Country
970,2016,168,6.5,Johnny Reid,49.4,"3,657",,"180,661",,,,Unknown
971,2016,169,6.5,Roger Waters,54.4,"59,297",,"3,225,959",,,,Unknown
972,2016,170,6.5,Nicky Jam,75.52,"3,443",,"260,000",,,,Latin
973,2016,171,6.5,Kristin Chenoweth,85.02,"1,960",,"166,667",,,,Soundtracks/Musicals
974,2016,172,6.4,Needtobreathe,35.18,"3,032",,"106,667",,,,Unknown
975,2016,173,6.2,John Fogerty,81.15,"4,494",,"364,706",,,,Rock & Roll
976,2016,174,6.2,Culture Club,65.33,"1,438",,"93,939",,,,New Wave
977,2016,175,6.1,Dan and Phil,57.75,"2,716",,"156,882",,,,Unknown
978,2016,176,6.1,OV7 / Kabah,30.47,"8,319",,"253,493",,,,Unknown
979,2016,177,6.1,Shawn Mendes,38.96,"5,761",,"224,452",,,,Rock
980,2016,178,6.1,Meghan Trainor,42.11,"6,036",,"254,167",,,,Unknown
981,2016,179,6.1,Casting Crowns,33.47,"3,142",,"105,172",,,,Christian & Gospel
982,2016,180,6.0,Alabama Shakes,45.63,"5,717",,"260,870",,,,Rock
983,2016,181,5.9,Il Volo,61.13,"2,558",,"156,351",,,,World/Reggae
984,2016,181,5.9,Il Volo,61.13,"2,558",,"156,351",,,,Unknown
985,2016,182,5.9,“Outcry Tour” / Hillsong Worship,32.08,"6,300",,"202,110",,,,Unknown
986,2016,183,5.9,Flume,38.68,"5,448",,"210,714",,,,Electronic
987,2016,184,5.9,Diana Ross,78.31,"1,983",,"155,263",,,,R&B/Soul
988,2016,185,5.9,Steve Martin / Martin Short,98.28,"3,160",,"310,526",,,,Unknown
989,2016,186,5.8,The Moody Blues,72.58,"2,289",,"166,135",,,,Unknown
990,2016,187,5.8,“Wild Kratts - Live!”,41.53,"3,675",,"152,632",,,,Unknown
991,2016,188,5.8,Hedley,47.16,"4,385",,"206,801",,,,Rock
992,2016,189,5.8,“Hits Deep Tour” / TobyMac,28.13,"7,060",,"198,572",,,,Unknown
993,2016,190,5.7,Radiohead,70.47,"27,187",,"1,915,921",,,,Rock
994,2016,191,5.7,Alton Brown,63.16,"1,920",,"121,277",,,,Unknown
995,2016,192,5.6,Harry Connick Jr.,81.54,"2,532",,"206,459",,,,Jazz
996,2016,193,5.6,John Mellencamp,84.8,"2,130",,"180,645",,,,Rock & Roll
997,2016,194,5.4,Temple Of The Dog,87.92,"12,333",,"1,084,356",,,,Unknown
998,2016,195,5.4,Maks & Val,60.1,"1,947",,"116,997",,,,Unknown
999,2016,196,5.2,Yusuf / Cat Stevens,194.22,"2,999",,"582,369",,,,Unknown
1000,2016,197,5.2,   Rain - A Tribute To The Beatles ,52.63,"2,411",,"126,879",,,,Unknown
1001,2016,198,5.2,Barenaked Ladies,39.93,"3,617",,"144,444",,,,Adult Alternative
1002,2016,199,5.1,Fifth Harmony,40.32,"3,920",,"158,051",,,,Pop
1003,2016,200,5.1,Above & Beyond,61.92,"4,576",,"283,333",,,,Dance
1004,2015,1,199.4,Taylor Swift,111.54,43600,1787597,4863210,41.0,62.0,Messina Touring Group,Pop
1005,2015,2,116.4,Kenny Chesney,85.37,24343,1363190,2078212,56.0,59.0,Dale Morris & Associates,Country
1006,2015,3,114.9,Garth Brooks,64.47,77488,1782224,4995652,23.0,120.0,Bob Doyle & Associates,Unknown
1007,2015,4,109.7,The Rolling Stones,174.5,44910,628733,7836716,14.0,14.0,AEG Live,Rock
1008,2015,5,82.2,Kevin Hart,73.0,10331,1126027,754128,109.0,137.0,APA,Comedy
1009,2015,6,76.2,U2,117.1,65058,650582,7618638,10.0,36.0,Live Nation Global Touring,Rock
1010,2015,7,72.3,One Direction,79.82,39372,905546,3142728,23.0,24.0,Creative Artists Agency,Pop
1011,2015,8,71.5,Luke Bryan,55.48,23866,1288752,1324074,54.0,72.0,WME,Contemporary Country
1012,2015,9,69.9,Billy Joel,106.47,36473,656522,3883333,18.0,29.0,Artist Group International,Rock
1013,2015,10,69.0,Shania Twain,98.13,10818,703148,1061538,65.0,69.0,Creative Artists Agency,Country
1014,2015,11,67.3,Fleetwood Mac,125.36,13094,536853,1641463,41.0,42.0,Creative Artists Agency,Rock
1015,2015,12,58.0,Juan Gabriel,100.71,10284,575911,1035714,56.0,72.0,God Is Music SA de CV,World/International
1016,2015,13,53.8,AC/DC,90.43,42464,594500,3839923,14.0,14.0,Creative Artists Agency,Rock
1017,2015,14,52.2,Grateful Dead - “Fare Thee Well”,144.32,180967,361933,26116207,2.0,5.0,Peter Shapiro,Unknown
1018,2015,15,47.8,Trans-Siberian Orchestra,57.19,13709,836258,783969,61.0,102.0,WME,Rock
1019,2015,16,45.2,Zac Brown Band,52.69,18662,858458,983238,46.0,52.0,Creative Artists Agency,Country
1020,2015,17,44.5,Cirque du Soleil - “Kurios”,87.82,16364,507281,1437076,31.0,274.0,Cirque du Soleil,Unknown
1021,2015,18,44.0,Maroon 5,84.22,16853,522441,1419355,31.0,34.0,Creative Artists Agency,Pop/Rock
1022,2015,19,43.7,Madonna,142.5,15333,306666,2185000,20.0,24.0,Solo Agency,Pop
1023,2015,20,43.5,Elton John,123.26,16805,352912,2071429,21.0,53.0,The Howard Rose Agency,Pop/Rock
1024,2015,21,42.7,Chris Brown,60.45,11773,706368,711667,60.0,61.0,ICM Partners,Pop
1025,2015,22,41.1,Dave Matthews Band,58.03,17701,708054,1027253,40.0,48.0,Paradigm Talent Agency,Unknown
1026,2015,23,40.5,Def Leppard,52.64,10833,769170,570322,71.0,71.0,Artist Group International,British Invasion
1027,2015,24,40.1,Foo Fighters,58.34,21645,692642,1262708,32.0,37.0,WME,Rock
1028,2015,25,39.1,Ed Sheeran,57.87,15014,675652,868889,45.0,49.0,Paradigm Talent Agency,Singer/Songwriter
1029,2015,26,37.8,Rush,85.41,13010,442337,1111182,34.0,35.0,Ar tist Group International / The Feldman Agency,Alternative
1030,2015,27,37.7,Neil Diamond,109.84,10101,343439,1109537,34.0,36.0,WME,Pop
1031,2015,28,36.6,Cirque du Soleil - “Varekai”,60.5,18313,604338,1107976,33.0,239.0,Cirque du Soleil,Unknown
1032,2015,29,34.5,Jason Aldean,48.52,12946,712015,628115,55.0,58.0,WME,Country
1033,2015,30,30.0,Eagles,126.42,9888,237304,1250000,24.0,24.0,Creative Artists Agency,Rock
1034,2015,31,29.5,Florida Georgia Line,41.37,13205,713077,546296,54.0,54.0,WME,Contemporary Country
1035,2015,32,28.6,Ariana Grande,49.41,9989,579354,493588,58.0,60.0,Creative Artists Agency,Pop
1036,2015,33,28.2,Bette Midler,126.25,9299,223168,1173915,24.0,26.0,Creative Artists Agency,Pop
1037,2015,34,28.1,Stevie Wonder,92.45,8940,303948,826471,34.0,34.0,Creative Artists Agency,R&B/Soul
1038,2015,35,26.5,Chayanne,87.04,8699,304457,757143,35.0,44.0,Chaf Enterprises,World/International
1039,2015,36,26.4,Phish,71.53,21701,368921,1552303,17.0,25.0,Paradigm Talent Agency,Unknown
1040,2015,37,26.1,Britney Spears,136.83,3181,190847,435211,1.0,60.0,Creative Artists Agency,Pop
1041,2015,38,26.0,New Kids On The Block,60.32,10302,432692,621429,42.0,47.0,Creative Artists Agency,Unknown
1042,2015,39,26.0,Mötley Crüe,71.47,6737,363789,481481,54.0,57.0,Artist Group International,Hard Rock
1043,2015,40,25.5,Van Halen,69.05,10459,376538,722222,36.0,39.0,Azoffmusic Management,Classic Rock
1044,2015,41,25.0,Imagine Dragons,52.99,9911,475740,525208,48.0,48.0,Paradigm Talent Agency,Alternative
1045,2015,42,24.3,Eric Church,46.77,11136,534530,520833,48.0,49.0,WME,Country
1046,2015,43,23.3,The Weeknd,76.39,15905,318104,1215000,20.0,23.0,WME,R&B/Soul
1047,2015,44,23.2,Romeo Santos,77.71,13036,299832,1013043,23.0,27.0,Angelo Medina Group,Latin
1048,2015,45,23.0,Lady Antebellum,38.96,11466,596245,446737,52.0,52.0,Creative Artists Agency,Country
1049,2015,46,22.6,Bob Seger & The Silver Bullet Band,87.34,9753,263338,851852,27.0,27.0,ICM Partners,Unknown
1050,2015,47,22.0,Celine Dion,163.44,4321,138277,706250,1.0,32.0,ICM Partners,Unknown
1051,2015,48,22.0,Brad Paisley,37.67,11231,584019,423077,52.0,53.0,WME,Country
1052,2015,49,21.0,Charlie Wilson,71.5,6682,307362,477725,46.0,47.0,ICM Partners,R&B
1053,2015,50,20.9,5 Seconds Of Summer,45.19,14069,464280,635780,33.0,35.0,Creative Artists Agency,Pop/Rock
1054,2015,51,20.6,Cirque du Soleil - “Corteo”,79.5,17531,262959,1393683,15.0,128.0,Cirque du Soleil,Unknown
